user_a,user_b,log_retweet
POTUS,gpatelcareusa,0.6931471805599453
gpatelcareusa,HunterLourdes,0.6931471805599453
POTUS,HunterLourdes,0.6931471805599453
POTUS,POTUS,0.0
POTUS,SecBecerra,0.0
POTUS,SecBecerra,0.0
POTUS,POTUS,0.0
POTUS,SecBecerra,0.0
POTUS,SecBecerra,0.0
POTUS,TBolouki,1.791759469228055
TBolouki,USEmbassyTurkey,1.791759469228055
TBolouki,esinclairwebb,1.791759469228055
TBolouki,barisalt,1.791759469228055
TBolouki,budasinan,1.791759469228055
TBolouki,hrw,1.791759469228055
TBolouki,mlsaturkey,1.791759469228055
TBolouki,crdefenders,1.791759469228055
POTUS,USEmbassyTurkey,1.791759469228055
USEmbassyTurkey,esinclairwebb,1.791759469228055
USEmbassyTurkey,barisalt,1.791759469228055
USEmbassyTurkey,budasinan,1.791759469228055
USEmbassyTurkey,hrw,1.791759469228055
USEmbassyTurkey,mlsaturkey,1.791759469228055
USEmbassyTurkey,crdefenders,1.791759469228055
POTUS,esinclairwebb,1.791759469228055
esinclairwebb,barisalt,1.791759469228055
esinclairwebb,budasinan,1.791759469228055
esinclairwebb,hrw,1.791759469228055
esinclairwebb,mlsaturkey,1.791759469228055
esinclairwebb,crdefenders,1.791759469228055
POTUS,barisalt,1.791759469228055
barisalt,budasinan,1.791759469228055
barisalt,hrw,1.791759469228055
barisalt,mlsaturkey,1.791759469228055
barisalt,crdefenders,1.791759469228055
POTUS,budasinan,1.791759469228055
budasinan,hrw,1.791759469228055
budasinan,mlsaturkey,1.791759469228055
budasinan,crdefenders,1.791759469228055
POTUS,hrw,1.791759469228055
hrw,mlsaturkey,1.791759469228055
hrw,crdefenders,1.791759469228055
POTUS,mlsaturkey,1.791759469228055
mlsaturkey,crdefenders,1.791759469228055
POTUS,crdefenders,1.791759469228055
POTUS,jforger,0.0
jforger,HotlineJosh,0.0
jforger,BretBaier,0.0
jforger,JoeBiden,0.0
jforger,POTUS,0.0
POTUS,HotlineJosh,0.0
HotlineJosh,BretBaier,0.0
HotlineJosh,JoeBiden,0.0
HotlineJosh,POTUS,0.0
POTUS,BretBaier,0.0
BretBaier,JoeBiden,0.0
BretBaier,POTUS,0.0
POTUS,JoeBiden,0.0
JoeBiden,POTUS,0.0
POTUS,POTUS,0.0
POTUS,POTUS,0.0
POTUS,EthioHRC,0.0
POTUS,ChrisWasson4,0.0
ChrisWasson4,RealBrisket,0.0
ChrisWasson4,AzamRicki,0.0
ChrisWasson4,JepsieOOC,0.0
ChrisWasson4,danielchaitkin,0.0
ChrisWasson4,POTUS,0.0
POTUS,RealBrisket,0.0
RealBrisket,AzamRicki,0.0
RealBrisket,JepsieOOC,0.0
RealBrisket,danielchaitkin,0.0
RealBrisket,POTUS,0.0
POTUS,AzamRicki,0.0
AzamRicki,JepsieOOC,0.0
AzamRicki,danielchaitkin,0.0
AzamRicki,POTUS,0.0
POTUS,JepsieOOC,0.0
JepsieOOC,danielchaitkin,0.0
JepsieOOC,POTUS,0.0
POTUS,danielchaitkin,0.0
danielchaitkin,POTUS,0.0
POTUS,POTUS,0.0
POTUS,POTUS,0.0
POTUS,SecBecerra,0.0
POTUS,SecBecerra,0.0
POTUS,AHeidarinejad,4.174387269895637
AHeidarinejad,USEmbassyTurkey,4.174387269895637
AHeidarinejad,USAinUAE,4.174387269895637
AHeidarinejad,usembarmenia,4.174387269895637
POTUS,USEmbassyTurkey,4.174387269895637
USEmbassyTurkey,USAinUAE,4.174387269895637
USEmbassyTurkey,usembarmenia,4.174387269895637
POTUS,USAinUAE,4.174387269895637
USAinUAE,usembarmenia,4.174387269895637
POTUS,usembarmenia,4.174387269895637
POTUS,POTUS,0.0
POTUS,VP,0.0
POTUS,AOC,0.0
POTUS,IlhanMN,0.0
POTUS,CNN,0.0
POTUS,MSNBC,0.0
POTUS,FoxNews,0.0
POTUS,VP,0.0
VP,AOC,0.0
VP,IlhanMN,0.0
VP,CNN,0.0
VP,MSNBC,0.0
VP,FoxNews,0.0
POTUS,AOC,0.0
AOC,IlhanMN,0.0
AOC,CNN,0.0
AOC,MSNBC,0.0
AOC,FoxNews,0.0
POTUS,IlhanMN,0.0
IlhanMN,CNN,0.0
IlhanMN,MSNBC,0.0
IlhanMN,FoxNews,0.0
POTUS,CNN,0.0
CNN,MSNBC,0.0
CNN,FoxNews,0.0
POTUS,MSNBC,0.0
MSNBC,FoxNews,0.0
POTUS,FoxNews,0.0
POTUS,shjsh8325,2.3978952727983707
shjsh8325,TravelGov,2.3978952727983707
shjsh8325,USAinUAE,2.3978952727983707
shjsh8325,usembarmenia,2.3978952727983707
shjsh8325,USEmbassyTurkey,2.3978952727983707
POTUS,TravelGov,2.3978952727983707
TravelGov,USAinUAE,2.3978952727983707
TravelGov,usembarmenia,2.3978952727983707
TravelGov,USEmbassyTurkey,2.3978952727983707
POTUS,USAinUAE,2.3978952727983707
USAinUAE,usembarmenia,2.3978952727983707
USAinUAE,USEmbassyTurkey,2.3978952727983707
POTUS,usembarmenia,2.3978952727983707
usembarmenia,USEmbassyTurkey,2.3978952727983707
POTUS,USEmbassyTurkey,2.3978952727983707
POTUS,POTUS,0.0
POTUS,SecBecerra,0.0
POTUS,SecBecerra,0.0
POTUS,POTUS,0.0
POTUS,SecBecerra,0.0
POTUS,SecBecerra,0.0
POTUS,sanjeev93882222,0.0
sanjeev93882222,SenatorDurbin,0.0
POTUS,SenatorDurbin,0.0
POTUS,DrSasa22222,0.0
DrSasa22222,YourAnonCentral,0.0
DrSasa22222,poppymcp,0.0
DrSasa22222,GCR2P,0.0
POTUS,YourAnonCentral,0.0
YourAnonCentral,poppymcp,0.0
YourAnonCentral,GCR2P,0.0
POTUS,poppymcp,0.0
poppymcp,GCR2P,0.0
POTUS,GCR2P,0.0
POTUS,AfsoonAtaei,2.833213344056216
AfsoonAtaei,shahinsamani72,2.833213344056216
AfsoonAtaei,radv2021,2.833213344056216
AfsoonAtaei,StateDept,2.833213344056216
AfsoonAtaei,POTUS,2.833213344056216
