user_a,user_b,log_retweet
Indepent6,A4Ny14,0.6931471805599453
Indepent6,MisterResiste12,0.6931471805599453
Indepent6,Eppie888,0.6931471805599453
Indepent6,RhymesRadical,0.6931471805599453
AOC,A4Ny14,0.6931471805599453
A4Ny14,MisterResiste12,0.6931471805599453
A4Ny14,Eppie888,0.6931471805599453
A4Ny14,RhymesRadical,0.6931471805599453
AOC,MisterResiste12,0.6931471805599453
MisterResiste12,Eppie888,0.6931471805599453
MisterResiste12,RhymesRadical,0.6931471805599453
AOC,Eppie888,0.6931471805599453
Eppie888,RhymesRadical,0.6931471805599453
AOC,RhymesRadical,0.6931471805599453
AOC,1Carloz,0.0
1Carloz,quaxon1,0.0
1Carloz,jacksonhinklle,0.0
1Carloz,AOC,0.0
AOC,quaxon1,0.0
quaxon1,jacksonhinklle,0.0
quaxon1,AOC,0.0
AOC,jacksonhinklle,0.0
jacksonhinklle,AOC,0.0
AOC,AOC,0.0
AOC,Nikkithegreen,0.6931471805599453
Nikkithegreen,MaureennKelly,0.6931471805599453
Nikkithegreen,4a_of,0.6931471805599453
Nikkithegreen,oregon_resister,0.6931471805599453
Nikkithegreen,BCOOL333,0.6931471805599453
Nikkithegreen,MaryHNJ,0.6931471805599453
Nikkithegreen,Indepent6,0.6931471805599453
Nikkithegreen,A4Ny14,0.6931471805599453
Nikkithegreen,MisterResiste12,0.6931471805599453
Nikkithegreen,Eppie888,0.6931471805599453
Nikkithegreen,RhymesRadical,0.6931471805599453
AOC,MaureennKelly,0.6931471805599453
MaureennKelly,4a_of,0.6931471805599453
MaureennKelly,oregon_resister,0.6931471805599453
MaureennKelly,BCOOL333,0.6931471805599453
MaureennKelly,MaryHNJ,0.6931471805599453
MaureennKelly,Indepent6,0.6931471805599453
MaureennKelly,A4Ny14,0.6931471805599453
MaureennKelly,MisterResiste12,0.6931471805599453
MaureennKelly,Eppie888,0.6931471805599453
MaureennKelly,RhymesRadical,0.6931471805599453
AOC,4a_of,0.6931471805599453
4a_of,oregon_resister,0.6931471805599453
4a_of,BCOOL333,0.6931471805599453
4a_of,MaryHNJ,0.6931471805599453
4a_of,Indepent6,0.6931471805599453
4a_of,A4Ny14,0.6931471805599453
4a_of,MisterResiste12,0.6931471805599453
4a_of,Eppie888,0.6931471805599453
4a_of,RhymesRadical,0.6931471805599453
AOC,oregon_resister,0.6931471805599453
